DailyStudyHours,ClassAttendance,PreviousYearGPA,SleepDuration,PartTimeWorkHours,SocialMediaUsage,CampusFacilityRating,PreferredStudyTemperature,FinalExamScore
9.978765830461358,69.3884274515766,7.986777843821539,7.073210561400802,7.843663236348659,4.011269591665839,1.881400290468394,,99.90291292834844
8.945759509138739,96.90069131042704,7.471872333777103,7.46963178007883,2.608264078503888,,3.3518691771046814,23.69382859501149,101.52887159989912
9.828404970702683,70.78388904663899,8.096585999956421,7.253532816222756,8.953655229025534,2.375307584128228,4.5556099624378215,23.61021417010651,103.22381373420788
13.936024823704834,78.908634548289,8.192480997848628,7.057689698359129,6.641983107146889,,3.6079951123455003,,118.38858461712658
12.054680586087228,71.6234084176421,7.320153228431535,5.757862512426103,13.316881995420305,3.628627321948439,3.2861854746876342,20.151862067075406,99.40892386884117
5.810214154252684,97.72019568087673,9.914734279039862,6.636115617758812,16.707428797404695,2.870410925789271,3.8616828755096932,21.48206271284517,100.40780395437558
9.678704623748153,85.06303574956766,8.93725323403564,7.387856337221793,12.394990596987832,3.5357381982999874,,21.37036056306498,113.9180920221161
12.600409020193625,100.0,8.331119071764729,6.3919809629604485,5.261126631220353,4.303015402059973,,25.383942735406414,115.33223667769204
11.819933914755012,87.08534844452707,7.544201342047408,7.505187141743584,9.47464858162402,1.2438384871129022,2.9694425590706617,19.57049411187115,99.82169312395794
10.512680416638839,76.58862023933034,7.4332637158092405,7.008667861043767,5.41830431900787,3.3233374360042833,2.952683126133623,,111.21764709211072
13.809882188472288,78.81651027438616,8.217295156905273,7.910838364695893,16.6253002733019,2.22616911782099,2.989942838848218,24.75450608826636,108.75053379807991
9.06907668141349,87.1063259668266,9.363227008758466,7.494211225987719,4.8045266249697205,,4.1554324166233325,,108.19722963278663
11.857862161557508,84.0631535575213,8.19504438724836,5.720686800998643,12.71518735188813,,,20.090612532336664,101.43929615557816
11.26731281366165,96.71973352354199,8.971991093116559,5.929972817215078,5.312933556086563,3.52435040554732,3.2385962443145133,26.574913744295277,117.31453623355247
7.407212749975505,77.02624819087467,9.027834558453026,7.283917673426556,9.628733613962535,3.1122796392163643,,17.372194975541753,107.94696028007138
10.274704209908,70.86744319195085,7.498893391684079,8.322897484220224,7.954725933928683,1.2784832888926105,4.6190081359083495,23.29683113723758,105.69184006699487
4.0047151521319035,100.0,7.471557724814015,5.861956982405602,15.516507836837471,2.9219843896274895,3.945868666244165,23.125289708289426,86.23855956277691
12.60591168825182,71.66290291207645,7.360101754637905,,9.630755074599694,2.940664807832216,,19.502092211953304,98.48181276477256
10.499939256482207,78.24040962449214,7.283230089023985,4.595754439615141,6.013694737096709,2.7115961393953945,3.817891536009549,19.808399274789334,99.57345570370818
10.74872353905019,92.19278803678768,8.512153585096438,5.302216302186427,6.7695432367009705,,3.9637219309959226,,105.28424639284194
10.723967612137402,77.63757288987067,7.41275029900129,7.910746347836305,16.282388363314674,2.779211020989253,3.315695065568902,23.498615570126415,101.2794792331726
8.634110132794786,81.80819324030308,8.658929914178609,6.9463004502128545,21.339112688198195,,3.731065109217054,17.420780868233013,88.63138309998013
6.334973763159449,95.19097812456438,7.493346298401278,6.554088191337779,8.964443462478634,0.2523095660823742,2.5522382748306747,22.794311054554534,88.16616223099314
8.932868209097979,57.410844624723,8.139503356373789,7.017700715066759,8.428966674358033,3.6626633399772404,3.76474446513153,23.22641466176479,93.12084974541679
11.149308990561359,68.28440322080237,9.049259454123135,7.849791655546074,11.17643392291967,3.798821411891875,3.5329208105093817,17.717129425654925,106.32682101200578
9.739850131692355,78.10081338172958,8.972777670717168,6.500299482078175,9.18128373821307,,,23.89155853900498,104.86043832605036
11.674285369805238,68.46675891901235,8.59128606649437,5.367935724931567,3.055258179999261,0.23552934540290327,4.125044636682952,19.401607424551223,110.55811500156882
6.645914017220049,83.11981551798063,6.925851496300535,5.88560353031102,4.476192865504377,,4.301033750450925,22.060243947805695,96.06087965627633
10.148425813249574,91.31672918305922,8.409157329133803,7.17802362085895,11.644961753543964,3.821024561840912,3.5550098756740716,21.677060457237822,106.27150805518721
9.205114095531872,100.0,7.3927672989593365,6.540630622363603,0.0,4.393792380266221,,23.74442919115067,102.22538643852332
12.057248906372784,79.2389716192996,7.673875364799935,7.20139542615467,12.497686889516675,2.5262841265356166,4.526990106336097,20.683598587826538,92.32510022737324
11.637695518947904,98.6232778231427,7.4708694755190574,7.159742249732739,12.654758080926667,3.4593665231369277,5.0,19.96638938256054,102.23306286250481
8.811909769349167,100.0,7.259359637812653,7.183551113427999,7.818309150069224,2.839817519530447,4.437827508817756,23.1327843357971,93.6865073683548
9.448790095297543,88.23353128286223,7.921159695037847,8.415735522666578,0.0,2.4904104965341647,,,111.71791258680811
11.706371129883555,70.65378775948415,8.57374015102165,6.443970353451406,6.26221185365757,1.6354153503183537,2.9782846473383353,17.920737949711885,114.781074804785
7.805246964279974,66.66941832665482,8.709133917103465,,2.0997808270410756,,,,114.2473440431078
7.464305378035114,76.33723833093046,8.471632462609918,6.08790046007592,10.87337122246974,2.1885867255941798,3.887159189496582,19.61685651275191,100.54362288200153
6.921321790179436,93.51146134506796,9.938222161967039,6.463671961955346,3.4002359007897764,0.5659638023293838,4.7237126247787025,22.54025642232286,103.74687902375291
9.61525237751446,99.7981021593917,9.011946932073633,,11.220791768421888,,,,105.59775872405035
8.39912564158234,85.13111002964429,7.749544887584007,7.754915702941073,15.905788077352454,2.6998284745711993,2.685433112071306,19.72901395415259,94.78482562121076
7.572693154386883,92.36620136752106,8.937152635726436,,0.0,,3.9628154052162765,24.434170839460432,106.33047680888451
8.112929650715687,92.73487765857553,8.077865331167086,6.55056556434315,12.48315157301615,,3.3737677064967357,22.890643298434245,96.84649854819214
11.394794480955929,90.11566127084717,8.265557350622577,5.437864244691321,4.44975719570261,,2.6318320314742896,,108.85027428265421
6.500589320890393,80.08657326210255,6.395195067584499,5.4742308883122535,2.1407351069422482,,,,93.55991616072289
11.233910385891322,79.1509582614702,7.846204173170719,5.561633674962674,2.53164337776954,,3.66908386434234,18.10401251591158,118.45106061915226
9.477389803937008,75.43177801716661,9.910122750397273,5.751623270761013,9.49597537706814,1.1358720750280458,2.8621079479513964,24.3133175440656,115.39182689975507
16.0,83.98427333894732,8.438408566530084,,10.027591631760238,,,21.228234976987746,119.23086538359233
9.206716348597388,89.04305879566267,9.52107255497511,7.113622612194057,1.8628033517063534,3.5929723702733662,3.3167584674989046,17.94186081314522,123.68002392796286
12.536028327519523,78.51617211498812,8.859484678620703,5.060095952395813,19.729127666054527,3.4914222017633634,,,111.76250648770606
9.51770964606903,88.38857259904962,7.4133318126499805,6.740813618966933,6.882538703102062,3.435176596214788,4.07150971175113,,99.2381490573948
5.187413623102295,76.96081912607036,8.549136791699278,6.189749331287487,13.321548274143135,,4.176059523784101,25.367211722215668,84.45633021992955
8.210579032296215,79.17815703225266,8.788037412148215,10.0,6.165406756906995,2.318923675288644,4.698988247143544,,104.90147584198064
10.58784994318193,75.51461705326058,7.673879994559301,7.839572172328323,18.41019769992357,2.7770381676499882,4.145616081837183,,92.52183984775564
11.70514942528599,64.64220280320308,10.0,5.962000895618901,13.987594458598934,2.471866411732913,4.405688097795706,23.558804575197275,103.14150895347554
6.716672743474371,90.85992850456788,7.24523691335296,5.491036355205959,4.970731529470791,2.8265688297427864,2.6076475511679362,22.99308801141005,100.56289355901629
11.077652566209593,84.07819503082469,7.630167263570675,6.758555530920837,0.9256161633053566,3.462092924191763,4.880891213641983,19.944308963094446,110.61301783928945
12.117659669791076,89.74685972970724,8.052245827374627,6.040347490271184,0.0,2.3481564393593457,4.6399645088005155,23.124521242760487,122.51878376022508
5.286777661003766,62.76668356940627,7.55057021899631,9.458892870985082,9.120552678499543,3.455153527030478,2.6938201141557223,22.219129355089603,94.87281544168644
13.03774194034899,67.41800227687216,7.167863328364541,7.213092622331979,15.806324828958804,0.7533213793478817,2.2722268247770163,,98.51350444850978
9.484648410642217,74.78618062900476,9.300333881575519,8.969061726051292,2.910527996251079,1.9677341028362045,3.042367546160376,18.841962381300277,111.02691668342693
5.080480860718562,95.62819152865923,9.139651157248776,7.8100548650745,10.72055271924789,0.7096607656872698,2.245311278552518,20.860236883484895,102.4233387520479
8.88615883995747,70.5583147747506,7.122383514364918,,8.59513917279215,2.0481679734259566,4.5833185893375745,23.728698838637012,84.87437676782962
13.302281052622913,63.15189487479558,8.224379249413818,6.454305083383954,11.593570198255316,1.0786616046495938,3.684738065575754,23.416432382892456,95.18849905138947
9.112417382401038,79.52094690449015,8.252924106931832,7.42982025997919,16.866246148159412,3.54466406330343,4.088859348061327,21.373661473228772,96.62638515037477
7.822923080032247,79.55796786235418,8.018193323627875,8.984395482821446,10.976471031790556,1.5213459327877912,3.054427026294707,23.178090905377374,90.97387316769948
11.169579565896823,88.90903576610343,8.03446306741294,7.200196831750862,7.965702396348165,3.7426581010549933,3.247980399895866,25.83889960094257,108.6111418017918
8.649322931889799,92.50019636448124,8.875731606495902,7.692037833143985,8.86533015577651,2.42963028437266,3.9872346347093353,25.219174525848654,109.00187299581472
4.794379522118267,66.66853213147391,8.537311068422202,6.713274428269418,9.46479853216492,,3.5859344140977814,22.56664952044189,81.88331457824184
12.095895551556897,82.27915136910767,8.977854882169748,8.402012795764707,7.2999587996461415,2.0837574756299535,3.566257913951068,,98.07260389810075
10.045686229074073,100.0,8.99795104613338,,13.862909991625644,4.471877414409699,,22.693450073595777,97.20823972383943
12.911840880132088,79.45476302353939,8.551946445163246,9.204648233067141,3.931270573247195,3.458831461450688,3.190657603018521,16.0,114.02109167120676
8.740171687752888,92.4953783589653,8.75661462283278,9.53756019429442,14.085205466680929,,3.723974763687671,23.841732471304685,108.97662935656601
6.813197706885985,96.6297591695693,8.36633384382844,7.999171420272875,10.320574239269627,0.7532094193477539,,,105.9308204120019
6.137276065347477,76.04211332745986,9.074624799856768,8.552370058131824,6.651277721615043,2.551949157663974,2.7488229987724915,21.938593152444117,99.53250061668646
5.977350555189997,97.08766888025576,7.085754815528637,4.78785453128865,28.27723308812666,2.3259295964935887,,21.265505716787292,67.87165057160303
11.62038901765214,69.84354582699443,9.16559571860453,4.986511849163139,0.8583529975595603,,3.7037814823560655,20.21395330641709,104.97911983044574
7.453719127484204,92.87101161658964,7.720750237607825,6.474927531717574,3.213717518636691,1.0524753658951578,2.5360726375896263,16.0,108.7344540995347
12.194917088667633,86.57204810437045,8.076099466898905,7.583665874040043,9.268508134741092,4.446583992478667,3.5809524124654035,,109.45077829829447
9.734637618782424,75.502246604946,8.851404761506595,6.8315393886494,3.738723487526425,2.8589397524969398,3.4810311502365288,23.798198011800416,116.77440371843426
8.86864703905244,63.11282239076053,7.957212629012541,8.053842542632655,8.175652074432781,4.514592935243657,3.5039437054523903,20.973515960402654,101.62959739358438
10.62647278150978,95.17452866857172,9.254445444350704,7.111330575159492,19.535441142420158,2.370703549988679,4.245632300060447,23.05853651365026,93.25173062295438
9.121220549534653,75.05190053142044,8.502385528665481,5.5269583045268025,3.246914562868816,1.233199208324501,,22.415275913207175,104.84803311414393
10.74375469193462,67.90956381721443,7.597498915764061,5.5968109432439945,13.851248299596858,2.4588728156010253,4.378535527472594,22.3387680749599,100.71934785492351
8.151751517582289,93.09344658028847,8.655748742403315,8.00024514903312,2.5582555089946197,,3.925858720020376,25.94402852275033,114.72836792355638
9.907545110016649,94.25432806788217,7.045329411079086,5.964505809456289,5.265034721713483,,5.0,20.283912675786503,107.15852693380022
9.855568406032024,87.18856932436525,8.22226884425405,7.7434103392043605,18.420753558099427,,3.435951055199287,21.856418660752194,101.99556289993882
7.271593821427514,56.17573996916995,7.357713446117756,6.748003754447646,17.367873249267515,3.0034391550040636,3.2060022343709536,22.394625967859852,75.68582117967804
11.267478711781472,71.43332682610044,9.553689072583197,5.636113143447742,9.151419550250862,1.796332883073816,3.993558446449857,,97.54432413515428
12.820964601480117,100.0,7.470011439781715,8.2893552063528,5.150867810316993,,4.6003333340739765,21.523679917827867,102.71459994448097
10.379179296353247,88.70641996090232,7.711222841692038,7.986744549068412,6.620226659066246,3.074605330677909,3.1182817426362783,20.06634269610169,101.95637633958398
12.248258085762393,86.21285786014967,8.89990399921958,8.291042191691982,8.368754449599212,2.938529690594387,,21.20843102323271,114.45556986064177
5.4879286636100595,87.34576519488292,7.668103731069628,8.237468749045982,9.016221481603168,3.094246662154166,3.5037559599495034,,97.01267028302509
10.567932962698496,76.58960119778517,6.433366851504899,9.87980448462768,6.255196050056258,,2.5748989446059554,,98.60391107168623
10.401102242741192,82.63498760092553,9.726639496523468,6.68694780042242,21.218951161838007,1.3759154767865813,3.653340508900916,23.777875367191424,103.89820805175852
10.89517676076629,72.8263127606755,8.498022322833823,5.7448140183098175,10.301998967332887,1.820972066465929,4.082028713993444,,104.53724878201429
9.179007039338787,100.0,8.4862111562469,9.807424610903702,1.3797962705942997,,4.0319823046242815,22.491370840324908,107.86381664021302
14.203628973750162,83.40884005737416,7.634536355806894,5.99616148153463,4.730432286420392,3.2869114606348737,3.4974440198913483,21.540783851747545,113.50077133572958
11.986798740589574,97.83545418799366,7.448831372737182,6.769025943169402,7.5457269417744754,4.650584049310027,2.7932809601065407,,108.22914279477081
5.416866432678093,87.92859437716623,9.00600188808633,7.688041343590209,8.305531641388407,,3.311368122318905,17.79515413876171,97.72199578947357
8.134094988777132,100.0,9.06158490566731,,0.3057675774199584,,3.549684600328243,21.61603771427525,119.55022308799064
13.077960257113178,100.0,8.268564584454564,8.062164792966708,14.751493306218546,2.0506879349804077,3.7402449581088097,19.35772399718098,112.55414411638685
7.5178886406843075,93.26500348843813,8.39296348944975,7.882630089094159,16.188734819366143,2.4095531216801107,,21.092453128585834,100.89522135788744
11.365299900371847,85.82312519324482,8.77699244440623,6.913705092979867,1.7305502766960554,,4.241443927800969,20.438703596673818,121.48100401558429
10.690797753506022,100.0,8.188022585685639,7.301693400411464,6.834252137476643,1.482463422204135,3.5269411334699234,23.598040706785447,116.57380697332688
9.81909225143791,86.41670702778772,8.268301137577462,7.210925759010393,7.574792237300143,1.6131051079134169,3.8411204380809347,22.62817513465277,111.03118084727262
11.900485299673427,63.867557795038934,7.0839278590145724,7.853525629424011,8.997212970068558,0.0,3.588674817960089,20.62834133860641,107.48110015912351
9.949508487457388,73.26749969350068,7.812557373741109,,7.920133573300715,,,24.665754481539444,100.36841749534578
10.146481903884975,82.87387054249707,9.209910010998003,7.605629439721545,15.370130078029227,,3.3133207399905324,20.025823460567363,102.34050365662017
6.9074039563673235,100.0,8.52190594726819,5.885933137319442,17.750493486968313,1.3358791890064783,4.3785991311578,23.4886568856089,90.93413519218558
12.64216160396747,59.47833592485791,8.841388066271353,6.962753223340297,13.090248339922487,1.0011628238206534,3.3268465428389264,23.92185557683385,104.17151464593795
9.278824561736622,88.19227345021928,8.660004703899938,,1.3190607437988717,,3.2132426900836744,21.46458889278269,106.78368630043292
8.145677327848393,51.79040383860714,8.580994012831248,5.09062008493877,12.456545313993098,,,21.371008025548814,94.30770617900957
13.08164617031344,77.4781417287835,9.333379584575018,8.717136353577741,2.160795413690674,,3.7739660531373174,19.201860476288125,121.73324117047743
13.192827320035304,76.05831143749536,8.632590009582385,8.196837387792765,9.858486435651155,0.641820095987478,3.9125461057348607,21.69375294876397,115.9750432754849
16.0,95.26103112837663,8.271139550349437,4.8798863517027335,3.581811785379342,1.7500614326952704,2.6950973823931528,18.68289134457951,128.97023372259525
12.891788053029888,79.10857622314106,10.0,8.365586103217066,1.4994947927759235,,,22.351798136359488,132.07619324616905
10.022731190426242,84.2477751456476,9.98259914886672,,6.039075131426528,1.3445095124434279,3.2608044363130277,23.857736664200196,122.66147679606057
9.79758572598506,90.10222471038935,8.790989566057569,7.082702684851489,1.5146502064903125,3.1264418296277947,4.0847591696043075,22.136954196159497,118.07170141337735
9.700383307777622,74.99560787730601,7.426027785365481,6.558698548502583,14.108359201793562,0.8489967003210237,3.708494504476641,24.735840292894537,94.4904584575039
7.510760987590995,57.16302434701606,8.373145295805541,7.255050205695946,15.0210024165781,2.1032757680594774,4.259015372481199,23.079236969404786,95.47095158137
9.496946860742126,99.83848482926274,8.30923871590028,8.5312239077563,10.912094652318835,1.2950777041033479,2.7356482632863757,22.48981865499559,105.07006935645951
10.577480608594675,95.62454363536777,7.239736280148552,5.538820853314348,12.860888787444923,4.296567069575038,3.6408795984877456,25.011200488913463,99.17007711723531
11.36389169631007,70.76481095445052,8.140890238701687,7.724836097893671,8.801193222765857,2.8486057369565083,,24.474693819526387,96.13591452052796
9.597723170318302,95.9578312305209,7.987390482828865,6.478647717904666,10.045030285129366,2.541152111639981,4.098073398145977,25.06469337147511,105.7766353585192
9.762150641048724,87.65638467918792,7.831153944235867,7.014957524473723,4.56958572859264,1.2841874131906934,2.9043440997020853,21.262940752032684,102.64427067493494
12.457423560362212,59.46512141581803,8.732166455765777,8.62902146470397,3.719633612405853,3.590440870590773,2.117690880725398,23.10231438562262,117.98781123857624
9.337784301320799,81.69153462357265,8.330508407523254,,8.422691650329872,0.8665532575039319,4.368847786163472,22.072032202716414,109.98956622983044
7.491264979884052,92.23776749149573,7.74331017581856,4.6712812804974435,12.770554772943916,1.7347347088014344,3.5331530177292945,20.98729095385493,91.0062094413112
10.560550834475187,100.0,7.3598471837886015,8.051570276578403,13.774456010362877,0.5156798723027605,3.4324800746568482,22.919291189528145,100.38275497211174
8.316968292808365,84.09385611993619,7.15111105126827,6.63890511869067,1.8585555530553721,0.309520496411571,,22.083342275934577,98.4349815936145
6.396036262250426,100.0,7.769556546853905,6.442497418737257,8.47942235191437,2.031248790549403,2.5842574533606846,22.069592355338102,94.47863945516322
8.790262984505219,99.46160646037843,7.335692719048647,8.373481548046332,16.09308972114016,1.14276192874319,3.826294057080803,23.27035741279307,98.01807087658001
5.697260445362854,64.83991718942823,8.31123109250704,,2.3098653471235293,,,24.332849995335643,94.54972128008129
8.229695776141245,71.30975667830174,8.881951782567954,8.440478788891816,18.249947475721555,,4.051773329404054,21.569345538958622,93.28008631845555
9.085922782291938,53.27029821969914,7.8005017060660125,8.430296547184268,25.52719850720617,0.0,4.641896866685229,21.062728657227794,76.79388780484764
8.222219516370759,74.80260020804351,7.734124442008585,6.214524731357419,8.257046484154046,1.3701213968622472,,21.996286593696023,86.57335310711576
9.34380099621697,90.94509001992083,7.684738918565582,,9.80935559336591,,3.595826543492904,23.066799923241362,98.97532055237994
6.5802167999377135,98.79001909047392,10.0,7.090491330535314,13.425761165746723,,,,100.3771061026296
8.755331634847318,95.21329477416855,6.608661785906734,9.042031562119316,3.136239488266816,,3.1752858228751912,17.619803800059035,99.50654028337291
9.435270141317337,78.49713281481019,9.691292354165139,8.384220090666393,17.479200198873595,2.817305373858703,,,104.29923816614681
10.445965751975711,76.586044067512,8.225353931858514,8.103586729416282,14.94809365412311,2.6912156407346806,3.329445235138769,,95.87596390182122
11.228396585031625,100.0,7.096794285843112,5.879909444085239,4.600215725423837,2.379452308897834,3.1672648617622547,24.292145521326205,110.09376924873808
8.012440623400632,97.9277958415688,7.814664876220919,5.9267358722092816,3.103178330308203,,4.033970468557089,,109.73057221251148
7.047295723626593,93.43791248683144,7.532437767845517,9.027872785607205,10.95039676320983,2.2544518313618505,3.0464827128900653,19.50432211534544,93.35939855170497
7.088256157956955,66.19804783312014,8.198181653372865,7.990567395098516,0.0,3.4708164996008626,,,98.63049678006288
9.589552432606427,92.87802330470473,7.5563885214458,5.955348113715515,17.825094536648045,,3.1759452033063975,24.71221534567659,92.15687706699543
10.35965429315735,83.62848522303234,7.537659741603594,8.587087165792932,9.926634963784348,1.5102075594514988,2.7197384297006986,21.433852853445927,96.40285744894176
10.466955797678965,73.80171210782588,8.890855170212207,6.53039123525971,5.793672929859122,2.4302480609470636,3.4103905659787745,22.809516768434335,101.51558109798356
11.831569040866986,100.0,8.250911278439595,7.55260476346461,4.323965336449977,2.072076272250884,3.0831022173091807,20.780780594186044,125.18232310199524
7.358361084025808,86.13966596234188,7.872810782932178,6.360232076301668,8.266568326819273,1.9784089168652546,3.984953925578566,22.08048881539055,102.65616360807549
12.545043676755625,77.28212741752981,7.014423378229731,7.919552962667361,7.037025785933912,3.1259182308314033,3.634691126669586,21.88769877465877,104.15773679610957
5.945742582101403,80.45689199311732,8.456131720330326,6.6521703573964714,19.390839449908878,4.374991371387578,3.485324151176634,,84.76494181903757
9.770581035365508,100.0,6.83023711622123,6.9886747329099,18.11369938213322,3.429117531584275,,22.004282474278515,87.70095843501971
11.611442641278916,85.31694046159758,7.832594946803546,6.48970817258762,13.742124186526306,2.5737289643454937,,22.781378145114566,92.89373105938745
12.346485490555049,66.22406262471665,7.779003376650996,9.35986713264253,13.55793273545223,,4.282458408053294,,88.92750538072372
8.409295740738829,84.52838844832921,8.35335005605795,6.932969988653939,8.443777929399474,3.281915896397303,3.2668193340828657,20.918851486734866,97.1975038354453
5.079442345699518,75.21185611140076,6.678060759186473,,7.459781751478599,,3.755428458691454,19.090540613751386,81.33276643054089
7.529061126189605,67.38251950960381,8.74937199933731,7.422395053225614,14.171303925278973,,3.4498385091834316,21.705222225794934,88.95433479338783
7.792026348298675,98.07961340675752,8.131396618270468,7.828897661728376,5.9386175616859775,1.3898999464931683,5.0,21.45579144304677,95.29408800641242
